id,created_at,text
1063,Tue Jan 30 06:26:57 +0000 2024,"பதவியை ராஜினாமா செய்து - MP தேர்தலில் வெற்றி பெற்று காட்டுங்கள்..சேகர் பாபு சவால்..! 

#Tamilnadu #DMK #BJP #VanathiSrinivasan #PKSekarBabu #IBCTamilnadu 

https://t.co/b8IbUGjDvX"
1064,Tue Jan 30 06:25:54 +0000 2024,"திராவிடம் அறிவோம்...
#பேரறிஞர்_அண்ணா #dravidam #DMK #DravidaModel
#EllorumNammudan https://t.co/xls8yRDEYB"
1065,Tue Jan 30 06:25:14 +0000 2024,"As per the advice of #TamilNadu Chief Minister @mkstalin, Minister @Udhaystalin and #DMK leaders took a pledge to on 'Religious Harmony', on the occasion of #MahatmaGandhi's death anniversary.

📷: ANI https://t.co/vlG5EO2yed"
1066,Tue Jan 30 06:25:12 +0000 2024,"#BREAKING || தூத்துக்குடியில் மீண்டும் திமுக வேட்பாளராக கனிமொழியை அறிவிக்க வேண்டுமென தூத்துக்குடி திமுக நிர்வாகிகள் ஒரு மனதாக கோரிக்கை

திமுக தேர்தல் ஒருங்கிணைப்பு குழு உடனான ஆலோசனையில் தூத்துக்குடி மாவட்ட நிர்வாகிகள் கோரிக்கை

#Tuticorin #kanimozhikarunanidhi #dmk https://t.co/iRZvw6vIIi"
1067,Tue Jan 30 06:23:36 +0000 2024,"#BREAKING தூத்துக்குடியில் திமுக வேட்பாளராக கனிமொழியை மீண்டும் அறிவிக்க வேண்டும் -  தூத்துக்குடி நாடாளுமன்றத் தொகுதி நிர்வாகிகள், தேர்தல் ஒருங்கிணைப்பு குழுவிடம் வலியுறுத்தல் 
#Kanimozhi #Tuticorin #thoothukudimp #DMK #thoothukudiDMK #news18tamilnadu | https://t.co/7dpn9FD15R https://t.co/E5c9JhrpAE"
1068,Tue Jan 30 06:20:35 +0000 2024,"இன்னும் இரண்டு ஆண்டு மட்டும் கோயம்பேடு பேருந்து நிலையத்தை இடிக்காம பாத்துகிட்டா போதும்.

அடுத்த ஆட்சி ல கோயம்பேட்டு பேருந்து நிலையத்தையே மீண்டும் பயன்படுத்தலாம்.

#BJP #DMK #ADMK #NTK
@annamalai_k @ProfessorBJP  @asuvathaman @VanathiBJP @SuryahSG @selvakumariniya 
@Bs"
1069,Tue Jan 30 06:20:12 +0000 2024,"#BreakingNews | தூத்துக்குடியில் மீண்டும் கனிமொழி

#kanimozhimp | #Thoothukudi | #DMK | #ChennaiElectionCoordinationCommittee | #NewsTamil24x7 https://t.co/luYVQHiGld"
1070,Tue Jan 30 06:19:47 +0000 2024,"எளிமையின் உருவாய் எங்கள் தலைவி அக்கா கனிமொழி..🖤❤️

#kanimozhi #kanimozhimp #dmk https://t.co/djkjC93eya"
1071,Tue Jan 30 06:19:00 +0000 2024,"தூத்துக்குடியில் மீண்டும் கனிமொழியை வேட்பாளராக அறிவிக்க வேண்டும் 

திமுக நிர்வாகிகள் கூட்டத்தில் கோரிக்கை

https://t.co/wupaoCzH82 | #Thoothukudi #kanimozhikarunanidhi #Elections2024 #DMK https://t.co/NMfnoBEtKc"
1072,Tue Jan 30 06:18:52 +0000 2024,"Stalin family loyalists &amp; INDI alliance supporter Uma Illakiya abuses Prabhu Shri Ram

#DMK #Stalin #BhagwanShriRam https://t.co/YtgPLphsra"
1073,Tue Jan 30 06:17:34 +0000 2024,"விளைய வைப்பதும் உழவரே 
விலையை வைப்பதும் உழவரே என்ற நோக்கத்துடன் தொடங்கப்பட்ட உழவர் சந்தையை தொடங்கி வைக்க வந்த தளபதி குறித்து திரு ரமேஷ் ரத்தினசாமி அவர்கள்.

#MKStalin | #UdhayanidhiStalin 
#DMK | #DMKITWING | #TKGN 
#DMKThanjavur https://t.co/MK1cEIqtLX"
1074,Tue Jan 30 06:16:14 +0000 2024,"உறுப்பினர்கள் உறுதியளித்தோம்.

#DMK #DMK4TN #democracy #dmkyouthwing #dmkforyouth #elections #Elections2024 #Election2024"
1075,Tue Jan 30 06:14:23 +0000 2024,"உறுதிமொழி எடுத்த அமைச்சர் உதயநிதி | #udhayanidhi #dmk #mahatmagandhi #shortsfeed #trending #viral 

https://t.co/9TrVeWjX86

#TamilNewsToday #tamil #TamilNews #NewsTamilBreaking #BreakingNews #TamilNewsLive #TamilNewsHeadlines #DailyNewsUpdate #MahatmaGandhi #Udhayanithistalin https://t.co/MfgTjVtDUN"
1076,Tue Jan 30 06:14:18 +0000 2024,"மாண்புமிகு உணவு மற்றும் உணவுப்பொருள் வழங்கல்துறை அமைச்சர் @r_sakkarapani அவர்கள் #கிருஷ்ணகிரி மாவட்டத்தில் சமூக நலன் - மகளிர் உரிமைத் தொகை சார்பாக, #புதுமைப்பெண் திட்டத்தின் கீழ் பயனடையும் முதலாமாண்டு மாணவிகளுக்கு, மாவட்ட ஊரக வளர்ச்சி முகமை கட்டிடத்தில் (1/3)
#DMK https://t.co/iNqoX44rtn"
1077,Tue Jan 30 06:14:10 +0000 2024,"#வணக்கம்தமிழ்நாடு 

பாஜக-வை விமர்சிக்க அதிமுகவுக்கு எந்த தயக்கமும் இல்லை - அதிமுக முன்னாள் அமைச்சர் கடம்பூர் ராஜூ

#admk #BJP #ParliamentElection #DMK  #MorningPrimeTime #VanakkamTamilnadu  #news18tamilnadu | https://t.co/7dpn9FD15R https://t.co/kaMgpmyjXR"
1078,Tue Jan 30 06:14:09 +0000 2024,"அகிம்சையின் தத்துவமாக காற்றெங்கும் கலந்திருக்க்கும் தேசப்பிதா காந்தியடிகளின் நினைவு நாளான, இந்த தியாகிகள் தினத்தில் மகாத்மாவின் தியாகத்தினையும், சுதந்திரப் போராட வீரர்களின் தியாகத்தினையும் நினைவு கூர்ந்து போற்றுகிறேன்!
#DMK #MKStalin #UdhayanidhiStalin #tirunelveli_mp… https://t.co/M1r7mQN0gt"
1079,Tue Jan 30 06:14:05 +0000 2024,"*மத நல்லிணக்க உறுதிமொழி!* 
 *அனைவரிடமும் நல்லிணக்கம் பேணுவேன்!* 
 *மானுடம் போற்றுவேன்!* 
 *#MahatmaGandhi* 
 *#DMK #CMMKStalin #DMKNRIWing* *#ThiruvallurEastDMKNRIWing* https://t.co/Z8NQtmjpU4"
1080,Tue Jan 30 06:10:28 +0000 2024,"மாணவரணி ஆலோசனைக் கூட்டத்தில் தீர்மானம்!

இளைய தலைமுறையினரிடம் மாநில உரிமை மீட்பின் அவசியத்தை உணர்த்துதல்.

01-02-2024 சென்னையில் மாபெரும் மாணவர் பேரணி.

தமிழ் மாணவர் மன்றம் உருவாக்குதல்.

#MKStalin | #UdhayanidhiStalin 
#DMK | #DMKITWING | #TKGN 
#DMKThanjavur https://t.co/zl7Zdx9Ovf"
1081,Tue Jan 30 06:10:27 +0000 2024,"காந்தியடிகள் நினைவு தினம் திமுக சார்பில் மதம் நல்லிணக்க உறுதிமொழி ஏற்பு

#AnbilMaheshPoyyamozhi 
#Anbil_Mahesh_Anna #UdhaynidhiStalin 
#MKStalin #CMMKStalin 
#Politician #poliics #anbil_for_ever  #அன்பிலகம் #trichy_mohan #DravidianModel #DMK #trichymohan28 #DMK4TN #DMKITWING https://t.co/4yhxK9FVZG"
1082,Tue Jan 30 06:09:57 +0000 2024,"'@ByRakeshSimha These are planted &amp; very planned. The likes of #DMK want to provoke a reaction so that they can claim polarization, patriarchy, etc. &amp; create ruckus. These cowards will target those who will not retaliate &amp; continue to be fooled &amp; exploited by the local chieftains."
1083,Tue Jan 30 06:07:31 +0000 2024,"#BREAKING || காந்தி நினைவு தினம்: திமுக தலைமை அலுவலகத்தில் மத நல்லிணக்க உறுதிமொழி ஏற்பு

https://t.co/YwHzt7XIgM

#Udhayanithistalin #MahatmaGandhi #76thDeathAnniversary #DMK #dailythanthi https://t.co/HgEov0O3Kz"
1084,Tue Jan 30 06:05:51 +0000 2024,"#மகாத்மா காந்தியடிகளின் நினைவு நாளையொட்டி மதநல்லிணக்க நாள் உறுதிமொழி #உதயநிதிஸ்டாலின்

#MKStalin #UdhayanidhiStalin #dmk #திராவிடமாடல் #Gandhi #gandhiji #gandhi #mahatmagandhi #mahatma #fatherofthenation @mkstalin @Udhaystalin @KN_NEHRU @evvelu @TThenarasu @ARROffice @arivalayam https://t.co/rrOBtNRgQS"
1085,Tue Jan 30 06:04:13 +0000 2024,"தலைவர் கலைஞர் 😍🖤❤️

#AnbilMaheshPoyyamozhi 
#Anbil_Mahesh_Anna #UdhaynidhiStalin 
#MKStalin #CMMKStalin 
#Politician #poliics #anbil_for_ever  #அன்பிலகம் #trichy_mohan #DravidianModel #DMK #trichymohan28 #DMK4TN #DMKITWING #கலைஞர்100 https://t.co/kiQEPZftNI"
1086,Tue Jan 30 06:02:59 +0000 2024,"அண்ணா அறிவாலயத்தில் கழக இளைஞரணி செயலாளர், அமைச்சர் திரு உதயநிதி ஸ்டாலின் அவர்கள் உள்ளிட்ட கழக முன்னணியினர் மத நல்லிணக்க உறுதிமொழி ஏற்றுக் கொண்டனர்.

#மதவெறிக்கு_முற்றுப்புள்ளி
#MKStalin | #UdhayanidhiStalin 
#DMK | #DMKITWING | #TKGN 
#DMKThanjavur https://t.co/nUa7vjqgbg"
1087,Tue Jan 30 06:01:49 +0000 2024,"https://t.co/JRXHzyvOOP 
#DMK #AIADMK #BJP #Storyboard #TamilNadu #Politics"
1088,Tue Jan 30 06:01:15 +0000 2024,"சனாதனம் குறித்து பேசிய விவகாரத்தில் அமைச்சர் உதயநிதி ஸ்டாலினுக்கு பாட்னா நீதிமன்றம் சம்மன்

பிப்.13ம் தேதி நேரில் ஆஜராக வேண்டும் என அமைச்சர் உதயநிதிக்கு சம்மன் அனுப்பி பாட்னா நீதிமன்றம் உத்தரவு

#Udhayanithistalin |#patnahighcourt |#DMK https://t.co/8RCs4FFFzi"
1089,Tue Jan 30 06:00:55 +0000 2024,"https://t.co/BEWXgQHCuy 
#DMK #AIADMK #BJP #Storyboard #TamilNadu #Politics"
1090,Tue Jan 30 05:56:16 +0000 2024,"உறுப்பினர்கள் உறுதியளித்தோம்.

#DMK #DMK4TN #democracy #dmkforyouth #dmkyouthwing #radhapuram #generalelection #UnionElection #tirunelvelian #Elections2024"
1091,Tue Jan 30 05:54:18 +0000 2024,"#DMK கூட்டணி மட்டும்தான் காண முடிகிறது,  #AIADMK மற்றும் #BJP இன்றளவும்  கூட்டணியில் யாரும் இருப்பதாக தெளிவே இல்லை, மற்றவை 25% என்பது திமுக வுடனே சேர விரும்புவதாக தெரிகிறது. திமுக 40/40 வெற்றியை #EPS எப்போதோ உறுதி செய்து விட்டார். https://t.co/4Uwf7Qgk9o"
1092,Tue Jan 30 05:51:06 +0000 2024,"அமைச்சர் உதயநிதிக்கு நீதிமன்றம் சம்மன்
@Udhaystalin 

#TamilPatrica #UdhayanidhiStalin #DMK #Sanathanam #Patna #Court #TamilNews https://t.co/bMtq0ga4JH"
1093,Tue Jan 30 05:49:38 +0000 2024,"TIMES EXCLUSIVE

திமுக இளைஞரணி மாநாடு - மாறாத காட்சிகள்.

@arivalayam @mkstalin @Udhaystalin @BJP4TamilNadu @annamalai_k @Murugan_MoS @TirangaBJP @KesavaVinayakan @cp_nawin 

#DMK #TNgovernment #BJP #DMKGovt https://t.co/f1YoVl7eLv"
1094,Tue Jan 30 05:48:44 +0000 2024,"சங்கி என்பது பெருமையா நினைச்சிட்டு இருக்காங்க... திருமாவளவன் ஆவேசம்!
#trending #updatenews360 #breakingnews #tnpolitics #dmk #tngovt #latestnews #mkstalin #trendingnews #thirumavalavan #vck #bjpnews #stalin #indiaalliance #rajinikanth #bjp #thiruma https://t.co/KKxZ5oa5wq"
1095,Tue Jan 30 05:48:41 +0000 2024,"சங்கி என்பது பெருமையா நினைச்சிட்டு இருக்காங்க... திருமாவளவன் ஆவேசம்!  
#trending #updatenews360 #breakingnews #tnpolitics #dmk #tngovt #latestnews #mkstalin #trendingnews #thirumavalavan #vck #bjpnews #stalin #indiaalliance #rajinikanth #bjp #thiruma
https://t.co/uhIAL4lQJw https://t.co/JHougGeq24"
1096,Tue Jan 30 05:47:04 +0000 2024,"#JUSTIN || காந்தியின் நினைவு தினம் - திமுக தலைமை அலுவலகத்தில் மத நல்லிணக்க உறுதிமொழி ஏற்பு! 

அமைச்சர்கள் கே.என்.நேரு, எ.வ.வேலு, உதயநிதி ஸ்டாலின் உள்ளிட்டோர் பங்கேற்பு  மக்கள் அனைவரும் மத வேறுபாடு இன்றி ஒற்றுமையாக வாழ்ந்திட வலியுறுத்தி உறுதிமொழி ஏற்பு!  #DMK #Gandhi https://t.co/3ZNstCXJZN"
1097,Tue Jan 30 05:45:55 +0000 2024,"உதயநிதி மீது 4 பிரிவுகளின் கீழ் வழக்கு. பாட்னா நீதிமன்றம் சம்மன்

#Udhayanithistalin #DMK #BJP #Ssanathandharma #Patna #summon https://t.co/EAGf7mzkhM"
1098,Tue Jan 30 05:42:31 +0000 2024,"Congress காலை நக்கி குடித்தவன் உங்கப்பனும் தாத்தனும் !

#Udhayanidhistalin #MKStalin #CMstalin #Stalin #karunanidhi #kalaignar #kanimozhi #MP #dmk #dmklive #DMK #congress #ADMK #admk #CVshanmugam #Politician #Tnpolitics #Politics #politics #TNmakkal #makkal #tamilnadu #kanimozhi https://t.co/l5G5C7UOnL"
1099,Tue Jan 30 05:41:20 +0000 2024,"அரசு உத்தரவு போடும்
அதன்பின் ஒருவர் கோர்ட்டில் வழக்கு போடுவார் பின் வாதாடுவர்
அதன் பின் நீதிமன்றம் இதை நிராகரிக்கும் என்ன ஒரு அருமையான பிளான்
மக்கள் ஏமாந்தவர்கள் 👌
#திமுக #TNBJP #DMK #Palani"
1100,Tue Jan 30 05:38:07 +0000 2024,#JUSTIN 6 தொகுதிகளின் பட்டியலை திமுகவிடம் அளிக்க மதிமுக முடிவு #DMK #MDMK #ParliamentElection #news18tamilnadu | https://t.co/7dpn9FD15R https://t.co/QOfkwvbHpf
1101,Tue Jan 30 05:37:33 +0000 2024,"மகாத்மா காந்தி நினைவு தினத்தையொட்டி சென்னை அண்ணா அறிவாலயத்தில் மத நல்லிணக்க உறுதிமொழி ஏற்பு நிகழ்ச்சி

#MahatmaGandhi | #MahatmaGandhiDeathAnniversary | #Udhayanithistalin | #DMK | #malaimurasu https://t.co/ZMoXpOsgaA"
1102,Tue Jan 30 05:34:07 +0000 2024,"அமைச்சர் உதயநிதி ஸ்டாலினுக்கு சம்மன்

https://t.co/WciCN2SiwX | #UdhayanidhiStalin | #DMK | #Patna | #Court | #News7Tamil | #News7TamilUpdates https://t.co/NhXxXaN1PS"
1103,Tue Jan 30 05:34:03 +0000 2024,"அமைச்சர் உதயநிதிக்கு சம்மன்

#UdhayanidhiStalin | #MKStalin | #DMK | #PatnaCourt https://t.co/bZdCWszZgI"
1104,Tue Jan 30 05:33:56 +0000 2024,"திராவிடம் அறிவோம்...
#பேரறிஞர்_அண்ணா #dravidam #DMK #DravidaModel
#EllorumNammudan https://t.co/d77XUNQYln"
1105,Tue Jan 30 05:32:19 +0000 2024,#KaalaiTamilYugam #ChengamNews #Tiruvannamalai #DMK @arivalayam @DMKITwing @mkstalin @Udhaystalin @evvelu @MpGiri9 https://t.co/ZOVDMV1YZq
1106,Tue Jan 30 05:32:05 +0000 2024,"மத நல்லிணக்க உறுதிமொழி ஏற்பு!
#TheCovaiMail #tcm #news #newupdate #DMK #religion #coimbatore #pledge https://t.co/SEfP8Kqziv"
1107,Tue Jan 30 05:31:03 +0000 2024,"இந்து சமய அறநிலையத்துறையில் 60 நபர்களுக்கு பணி நியமன ஆணைகளை வழங்கினார் அமைச்சர் சேகர் பாபு!

@mkstalin @PKSekarbabu @Udhaystalin #DepartmentofHinduReligiousCharities
#sekarbabu #appointmentletters #dmk #Politics #Tnpsc #gemtv #gemnews #TamilNadu #Chennai #TamilNews https://t.co/ZjCt5C8w1x"
1108,Tue Jan 30 05:23:09 +0000 2024,"As it stands, #DMK has an upper hand because of the vote division between #BJP and #AIADMK. #BJP's vote share will improve, not many seats from TN.
@AmitShah @JPNadda @narendramodi
#LoksabhaElections2024
@annamalai_k
@VanathiBJP
@Murugan_MoS
@NainarBJP
@asuvathaman
@ProfessorBJP"
1109,Tue Jan 30 05:22:19 +0000 2024,"#Breaking|| தூத்துக்குடி தொகுதியில் மீண்டும் கனிமொழிக்கு வாய்ப்பு தரப்படுமா?
#kanimozhi #dmk #2024elections
https://t.co/tt28PFffIq"
1110,Tue Jan 30 05:21:49 +0000 2024,"சென்னை: காந்தி நினைவு தினத்தை முன்னிட்டு திமுக சார்பில் மத நல்லிணக்க உறுதி மொழி ஏற்பு

https://t.co/wupaoCzH82 | #rememberingGandhiji #Gandhi #DMK #TNGovt https://t.co/YNjfIY2qIP"
1111,Tue Jan 30 05:19:38 +0000 2024,"2021 தேர்தலின் போது தினகரன், சசிகலாவை சேர்த்துக்கொள்ள அமித்ஷா கோரியதாக சொல்லும் ஓ.பி.எஸ் #Admk #Dmk #bjp #tamilnadu #southindia #jayalalitha #edappadipalaniswami #sasikala #opanneerselvam #ttvdhinakaran #mgr #kishorekswamy. @sansbarrier 
https://t.co/gDZjUejrXq https://t.co/dUFdCeHE6f"
1112,Tue Jan 30 05:18:13 +0000 2024,"Alternative view
With so much dissatisfaction against #DMK, if #BJP and #AIADMK joined hands it would have been a near sweep in 2024.
@AmitShah @JPNadda @narendramodi 
#LoksabhaElections2024
@annamalai_k 
@VanathiBJP 
@Murugan_MoS 
@NainarBJP 
@asuvathaman 
@ProfessorBJP"
1113,Tue Jan 30 05:16:25 +0000 2024,"Listen to 'journalist' Uma Ilakkiya, known to be very close to the #DMK and #Stalin family. 

According to her, ""#Ram ji was a murd€rer, womaniz€r &amp; drunkard. He had relationships with thousands of women. He was a coward, hence committed suic!de""

 https://t.co/OpwHm5KBrr"
1114,Tue Jan 30 05:16:23 +0000 2024,"Adei andha 200 kodi sambalam kudukura sunpictures avanga than da ..

500 rupaku net pack potukitu naiku comment ah paru

 #DMK 
#VidaaMuyarchi"
1115,Tue Jan 30 05:15:37 +0000 2024,"காந்தியடிகள் நினைவு தினம்: திமுக சார்பில் மத நல்லிணக்க உறுதிமொழி ஏற்பு

#MahatmaGandhi | #Gandhi | #DMK https://t.co/Prnpy6iWuW"
1116,Wed Feb 07 23:08:49 +0000 2024,"'@eena_vengayam #हिंदू_विरोधी_भ्रष्ट्राचारी_लोग #DMK

சுடலை ன் 
#தகுதியற்ற_அரசாங்கம்
இங்கு திருடனே போலீஸ்,
போலீஸ்_தான் திருடன்👺
@Full_support
           @Full_training
                      @Full_freedom
பாவம் பொதுமக்கள் #परेशान

#हिंदू_विरोधी_भ्रष्ट्राचारी_लोग #DMK
https://t.co/R6pEYTbQUJ"
1117,Wed Feb 07 22:28:02 +0000 2024,"'@Ranjan12381263 @imkarjunsampath #हिंदू_विरोधी_भ्रष्ट्राचारी_लोग #DMK
💀💀💀💀💀💀💀💀💀💀
தறுதலைகளின் கூடாரம்
தகர்த்தெரியப்படும் நாள்
தமிழகத்தின் பொன்'நாள்
#भ्रष्ट्राचारी #BloodyRascals
https://t.co/R6pEYTbQUJ"
1118,Wed Feb 07 22:22:56 +0000 2024,"#हिंदू_विरोधी_भ्रष्ट्राचारी_लोग #DMK
💀💀💀💀💀💀💀💀💀💀
தறுதலைகளின் கூடாரம்
தகர்த்தெரியப்படும் நாள்
தமிழகத்தின் பொன்'நாள்
#भ्रष्ट्राचारी #BloodyRascals
https://t.co/R6pEYTbQUJ"
1119,Wed Feb 07 22:18:34 +0000 2024,"#हिंदू_विरोधी_भ्रष्ट्राचारी_लोग #DMK

சுடலை ன் 
#தகுதியற்ற_அரசாங்கம்
இங்கு திருடனே போலீஸ்,
போலீஸ்_தான் திருடன்👺
@Full_support
           @Full_training
                      @Full_freedom
பாவம் பொதுமக்கள் #परेशान

#हिंदू_विरोधी_भ्रष्ट्राचारी_लोग #DMK
https://t.co/R6pEYTbQUJ"
1120,Wed Feb 07 22:14:03 +0000 2024,"'@arivalayam @CMOTamilnadu @Udhaystalin @IlaiyaAruna @DrKalanidhiV 
#DMK4TN #dmkgovernment #dmkitwing #DMK https://t.co/Sy5m4btmP3"
1121,Wed Feb 07 21:45:14 +0000 2024,'@UnSubtleDesi He is also a sharp shooter it is a big plus in lawless #TamilNadu under #dmk
1122,Wed Feb 07 21:31:28 +0000 2024,"#JUSTIN | வாக்குரிமையால் விரட்டி அடிக்க வேண்டும் - முதல்வர் மு.க.ஸ்டாலின் 

#MKStalin | #Spain | #INDIAAlliance | #LoksabhaElection2024 | #DMK #DMK4India https://t.co/XDTbq0RP7X"
1123,Wed Feb 07 21:30:00 +0000 2024,"#AIADMK is planning to conduct street campaigns in 10 constituencies against the  #DMK government, said former #AIADMK minister and #Thondamuthur MLA  SPVelumani.
Read here:
https://t.co/KaTV84PKzU"
1124,Wed Feb 07 21:19:58 +0000 2024,"'@PTTVOnlineNews @Stalinkumari
தரம் ★ அதுதான் பாஜக
🪷🪷🪷🪷🪷🪷🪷🪷🪷🪷

#தமிழகத்தில்_தாமரை 
🪷🪷மலர்ந்தே தீரும்🪷🪷

👇भ्रष्ट्राचारी_लोग #DMK
https://t.co/R6pEYTbQUJ"
1125,Wed Feb 07 21:17:01 +0000 2024,#DMK
1126,Wed Feb 07 21:16:59 +0000 2024,"'@AmitShah @NitishKumar @narendramodi @Stalinkumari
தரம் ★ அதுதான் பாஜக
🪷🪷🪷🪷🪷🪷🪷🪷🪷🪷

#தமிழகத்தில்_தாமரை 
🪷🪷மலர்ந்தே தீரும்🪷🪷

👇भ्रष्ट्राचारी_लोग #DMK
https://t.co/R6pEYTbQUJ"
1127,Wed Feb 07 20:55:25 +0000 2024,"'@Sanju_Verma_ @KanchanGupta @mkstalin @ptrmadurai @TRBRajaa @Anbil_Mahesh - wooow what level of financials you elected representatives are doing!! 
#DMK-MisManagement"
1128,Wed Feb 07 20:53:55 +0000 2024,#DMK must be destroyed when they are in power. It's absolutely a தீய சக்தி !
1129,Wed Feb 07 20:05:48 +0000 2024,"14+1 இடங்கள் dmdk கூட்டணி செக் 🔥 பிரேமலதா ஆசையா? பேராசையா? ராமதாஸ் Vs அன்புமணி குழப்பத்தில் pmk🙄

https://t.co/t1hwp7h0Ol

#bjp #dmdk #pmk #drramadoss #kodankivoice #dranbumaniramadoss #premalathavijayakanth #admk #edappadipalanisamy #dmk #journalistkodanki #kodanki… https://t.co/2qXCAJX4Lh"
1130,Wed Feb 07 19:54:36 +0000 2024,"'@iammoviebuff007 in reality Public no one discussing about #Vijay #TVK 
Even 90% people didn't know about it-also no one taking it seriously
U/we/some making Fun only in SM-it helps for TimePass  @Karthikravivarm revenue

In Reality ground #DMK Vs #BJP #Annamalai  only Hot topic then #ADMK"
1131,Wed Feb 07 19:47:36 +0000 2024,"இப்போ தமிழ்நாட்டில் திமுக MLA &amp; MP-அ கதரவிடும் ஒரே ஆளு Annamalai மட்டும் தான்.
நீங்க நம்பலானாலும் அதான் நெஜம்... 
#BJP #DMK #Annamalai #TamilNadu #Tamil #Stalin #Elections2024 #Victory https://t.co/8dSXQRHogf"
1132,Wed Feb 07 19:44:15 +0000 2024,"திமுகவோ, அதிமுகவோ, பாஜகவோ... யார் கேட்கிற சீட் குடுக்கிராங்களோ அவங்களோட கூட்டணி....

அப்போ இந்த கொள்கை, கோட்பாடெல்லாம்..?

அட... அத எதுக்குப்பா அசிங்கமா..?? 

அண்ணியார் வழியில் தேமுதிக..!

#dmdk #Vijayakanth #DMK #ADMK
#BJP #TVKVijay #Vijay #ParliamentElection2024 https://t.co/qyJ5i0smQF"
1133,Wed Feb 07 19:30:01 +0000 2024,"#Edappadi be like 
You guys keep fighting between #DMK and #VTK but the real elections are fought offline and on the ground and people still vote for the #MGR name :). 

#ADMK https://t.co/ZTq32XqpbU"
1134,Wed Feb 07 19:15:45 +0000 2024,"#AyuthaEzhuthu #BJP #AIADMK #Election2024 #Modi #AmitShah #Annamalai #EdappadiKPalaniswami
#Justin #Election2024 #DMK #Kaanchipuram #Pudhucherry https://t.co/H2r968N6nJ"
1135,Wed Feb 07 19:13:14 +0000 2024,"If my personal prediction goes right, #BJP led #NDA alliance in #TamilNadu will gain upto 14 seats in upcoming #LoksabhaElection2024 with 30% plus votes share

#BJP vs #DMK

I strongly believe, it will be a big game changer

@narendramodi
@annamalai_k
@BJP4India
@BJP4TamilNadu"
1136,Wed Feb 07 19:07:57 +0000 2024,"விவசாயிகளின் பிரச்சனைகளை இதுவரை நாடாளுமன்றத்தில் பேசாத வேட்பாளர்களை2024 தேர்தலில் தோற்கடிப்போம் தலைவர் OA நாராயணசாமி
 தமிழ் விவசாயிகள் சங்கம்
#AyuthaEzhuthu #BJP #AIADMK #Election2024 #Modi #AmitShah #Annamalai #EdappadiKPalaniswami
#Justin #Election2024 #DMK #Kaanchipuram https://t.co/dxPavPfcQu"
1137,Wed Feb 07 19:01:14 +0000 2024,"#DMK #Annadurai #kalaignar #MKStalin #UdhayanidhiStalin #DMKITWING #massvideo 
Anna mass video https://t.co/JFn0jKqz1y"
1138,Wed Feb 07 19:00:00 +0000 2024,"அரசு வேலை சர்ச்சை: மீண்டும் மோதலில் PTR - அண்ணாமலை | வலையோரம் 

#Annamalai | #PTRPalanivelThiagarajan | #BJP | #DMK | #GovtJob 

https://t.co/mK5dFA6qvu"
1139,Wed Feb 07 18:56:09 +0000 2024,"A Raja is a Dalit intellectual and one of the most prolificent politicians in #DMK. I have lost count of the number of times, he is insulted in public, and he is left for himself to defend or left ignored by the party."
1140,Wed Feb 07 18:46:42 +0000 2024,"LS Murugan is told to be unfit. BJP IT wing trends #AntiDalitDMK for the whole day.
A Raja, Deputy GS of #DMK,is called ""aadu maadu meika vendiya naaye"" in public speech.
DMK IT wing is like, antha newsminute article potananu kelu! Priorities to discredit journalists first."
1141,Wed Feb 07 18:46:17 +0000 2024,Funn Max #TVK #DMK #ThalaivarVijay #ThalapathyVijay
1142,Wed Feb 07 18:41:56 +0000 2024,It will not be a cake walk for the #DMK in #TamilNadu due to @annamalai_k the state President of BJP Tamil Nadu &amp; #AIADMK will be relegated to the third position in the #LokSabhaElections2024 https://t.co/5NqZUJQo9p
1143,Wed Feb 07 18:30:00 +0000 2024,"திமுக எம்.பிக்கள் தமிழ்நாட்டுக்காக நாடாளுமன்றத்தில் குரல் கொடுத்ததே இல்லை- ஆவடி குமார், அதிமுக

Watch Interview : https://t.co/HyuYAIZlru

#DMK #admkalliance #election2024 #admkbjpalliance #avadikumar #mpelection #pmkvotebank https://t.co/M00VGKfXU5"
1144,Wed Feb 07 18:29:50 +0000 2024,"ஏப்ரல் மாதத்திற்குள் கடைகளுக்கு  தமிழில் பெயர் பலகை” – அமைச்சர் சாமிநாதன்
#tamilnameboard |#ministersaminathan | #dmk #MKStalin

வீடியோ : https://t.co/XmgTowThQk https://t.co/X5JamBe0gr"
1145,Wed Feb 07 18:28:49 +0000 2024,"கல்வி நிறுவனங்களுக்கு சிறுபான்மையின அந்தஸ்து - புதிய வலைத்தளம் தொடக்கம்
#MKStalin  | #DMK | #ministersenjimastan  | #senjimastan

வீடியோ : https://t.co/DmlbVPfDGk https://t.co/V68aUAd3Aj"
1146,Wed Feb 07 18:26:25 +0000 2024,"எந்த கருத்து கணிப்பு பற்றியும் என்னிடம் கேட்க வேண்டாம். ஏனெனில் நானே நேரடியாக சில தொகுதிகளுக்கு சென்று வருகிறேன். (#AIADMK #DMK #BJP #AMMK #OPanneerselvam) கருத்து கணிப்புகள் பற்றி கருத்து சொல்லும் நிலையில் நான் இல்லை. திமுக அரசுக்கு எதிராக களம் இருந்தாலும், Split Opposition…"
