id,created_at,text
1603,Sat Feb 17 05:50:18 +0000 2024,"மேகதாதுவில் அணை கட்டும் திட்டம் - அரசுக்கு ஐயா ஓபிஎஸ் வலியுறுத்தல்!

#ops #OPanneerselvam #புரட்சிக்காவலர் #KarnatakaGovernment #MeghadatuDam #MKStalin #karnataka #AIADMK #ADMK #PublicOpinion #Theni #OPSForever #puratchikaavalar #AIADMKChiefOPS #MudhalvanOPS #aiadmk_mgr_amma_ops https://t.co/yEwMoclk0A"
1604,Sat Feb 17 05:48:52 +0000 2024,"வானதி-தங்கமணி ஓப்பன் சீக்ரெட் டாக்! எடப்பாடி ஷாக்!

இணையத்தில் படிக்க : https://t.co/jASdQw5GHG

புத்தகமாக வாங்க : https://t.co/YwHeUn86Cj

நக்கீரன் app-ஐ Download செய்ய : https://t.co/ist7qVqoC6

#VanathiSrinivasan #ADMK #NakkheeranMagazine #Nakkheeran https://t.co/70svZ8wWF4"
1605,Sat Feb 17 05:45:27 +0000 2024,"விஜயதரணி, அதிமுக எம்.எல்.ஏ.க்கள் பாஜகவில் இணைகிறார்களா? - https://t.co/ffrs2UpEeW 
#political #BJP #admk #Vijayadharani"
1606,Sat Feb 17 05:42:38 +0000 2024,"DIG பொன்னியின் குள்ளநரித்தனம்..குட்டை உடைக்கும் வாராகி..
Full Video: https://t.co/J7DWBHXSng

#warroom #cmotamilnadu #dmk #mkstalin #udhayanithistalin #bjptamilnadu #tvkvijay #thalapathyvijay #tnpolice #admk #tnpolitics #cmotamilnadu #dmk #ips #ipsponi #NarendranNair #TNDGP… https://t.co/ZUuhPCGQnm"
1607,Sat Feb 17 05:10:36 +0000 2024,"வனப்பகுதியில் அத்துமீறல்.. யானையை விரட்டிய அதிமுக பிரமுகருக்கு ரூ.1 லட்சம் அபராதம்! 

#coimbatore #forestdept #admk #etvbharattamil 

https://t.co/ziXkfXFyVN"
1608,Sat Feb 17 05:09:50 +0000 2024,"#321st Zoom Meeting ஞாயிறு (18.02.2024) காலை 11:00 மணிக்கு நடைபெறும், கலந்துகொள்ள விருப்பமுள்ளோர் உங்கள் தொலைப்பேசி எண்ணை COMMENT-யில் பதிவிடவும்.
or Direct Join Zoom Meeting
https://t.co/dtrxzshmhe
Meeting id: 5945119322
PassCode : 1234
#ADMK #AIADMK #EPS #kcpalanisamy #amma… https://t.co/TG3ctQUBqY"
1609,Sat Feb 17 05:09:04 +0000 2024,"'ஹை பீம்' அடித்ததால் ரூ. 1லட்சம் அபராதம் 
 #Elephant #Highbeam #ADMK #Car
  
 https://t.co/y4W3uzOWeZ https://t.co/UkykWsfYhC"
1610,Sat Feb 17 05:02:49 +0000 2024,"#NewsUpdate | கோவை மாவட்டம் பொள்ளாச்சியில் வனத்திற்குள் அதிவேகமாக காட்டு யானையை காரில் விரட்டிய அதிமுக பிரமுகர் மிதுனுக்கு வனத்துறை 1 லட்சம் அபராதம் விதித்தனர்  

https://t.co/VkcQSRRy0E | #Pollachi | #Elephant | #Fine | #ADMK | #ITamilNews https://t.co/5zwyxUKwhW"
1611,Sat Feb 17 04:54:53 +0000 2024,"அ.தி.மு.க நிர்வாகிக்கு ரூ.1 லட்சம் அபராதம்!

#Coimbatore #elephant #ADMK #KalaiganarSeithigal https://t.co/Hd9XErBvSE"
1612,Sat Feb 17 04:45:26 +0000 2024,#ADMK TNJ TVR விடியாத மாடல் https://t.co/sj6OD6VSg1
1613,Sat Feb 17 04:42:20 +0000 2024,"“நம் ராஜதந்திரங்கள் அனைத்தும் வீணாகிவிட்டதே!” https://t.co/GKlAFJzAJT #BJP #sp velumani #ADMK #Edappadi Palanisamy #parliament election 2024 EPS is not a statesman,he speaks from who give hints."
1614,Sat Feb 17 04:33:05 +0000 2024,"'@Dharmic_Jana in other words, if #ED #Nia action happens on #DMK, #Admk will hit streets &amp; protest &amp; vice versa? @sansbarrier @Gayatri_Raguram"
1615,Sat Feb 17 04:25:40 +0000 2024,"""What INDIA alliance has brought to the state. MKStalin couldn't even get cauvery water issue resolved from its alliance party. People woke up""

-  Makkalselvar #TTVDhinakaran

#AMMK #ADMK #DMK #MKStalin #அமமுக #தமிழகவெற்றிக்கழகம் https://t.co/eAK7VmpIQu"
1616,Sat Feb 17 04:17:12 +0000 2024,"டேய் !! டேய் !! டேய் !!

நீ யாருன்னு எனக்கு தெரியும், நான் யாருன்னு உனக்கு தெரியும்,
நம்ப  ரெண்டுபேரும் யாருன்னு ஊருக்கே தெரியும்..

பங்காளிகள் பாசம் #DMK #ADMK. https://t.co/slgzGz6cIF"
1617,Sat Feb 17 04:15:58 +0000 2024,"ஏழையா இருக்கிற ஒரு அமைச்சரையாவது பார்க்கணும்....

#dmk #admk"
1618,Sat Feb 17 04:15:00 +0000 2024,"தேர்தல் பத்திரத்தின் மூலம் திமுக அதிக தொகை வாங்கியிருக்கு? - Vallam Basheer

👉 https://t.co/XD6aS9kxNn

#vallambasheer #ElectoralBonds #BJP #DMK #ADMK #CongressParty #RahulGandhi #PMModi #MKStalin https://t.co/n2iMfozhFL"
1619,Sat Feb 17 04:12:45 +0000 2024,"யானை காரில் துரத்திய அதிமுக பிரமுகர்... வைரலாகும் அதிர்ச்சி வீடியோ!

#ADMK #Elephant #Viralvideo #CoimbatoreWildlife #TNForestDepartment #KamadenuTamil https://t.co/RzLf8SXsE3"
1620,Sat Feb 17 04:08:03 +0000 2024,"""திமுகவிற்கும் பாஜகவிற்கும் வாக்களிப்பது ஒன்றுதான்"" எஸ்.பி.வேலுமணி பேச்சு

#Coimbatore #SPVelumani #ADMK #NewsTamil24x7 https://t.co/lRKwWIOenE"
1621,Sat Feb 17 04:07:01 +0000 2024,"பாஜக பருப்பு மக்களிடம் வேகாது... நடிகை விந்தியா விளாசல்!

#Coimbatore #Pollachi #ADMK #ActressVindhya #SPVelumani #BJP #Annamalai #DMK #MKStalin #Kamadenu #KamadenuTamil #LokSabhaElection2024 https://t.co/hm5rNUVWUA"
1622,Sat Feb 17 04:05:11 +0000 2024,"திருச்சியில் 23-ந்தேதி அ.தி.மு.க. ஆர்ப்பாட்டம்: எடப்பாடி பழனிசாமி அறிவிப்பு

https://t.co/1OQ55w1Ssd

#ADMK #EdappadiPalaniswami #maalaimalar"
1623,Sat Feb 17 03:56:30 +0000 2024,"டேய்! டேய்! டேய்!
நீ யாருன்னு எனக்கு தெரியும், நான் யாருன்னு உனக்கு தெரியும்,
நம்ப  ரெண்டுபேரும் யாருன்னு ஊருக்கே தெரியும்....
பங்காளிகள் பாசம் 🤣🤣
#DMK #ADMK. 🖕🖕😂😂😂😂😂😂😂, சங்கிகளின் ஐ. டி விங் வேற லெவல். 🖕🖕😂😂 https://t.co/9pQiAVQvOz"
1624,Sat Feb 17 03:54:58 +0000 2024,"கர்நாடக அரசுக்கு ஓ.பி.எஸ் கண்டனம்

#OPS | #ADMK | #MekedatuDam | #HighCourt | #Karnataka | #NewsUpdate https://t.co/kTGnyBhbT4"
1625,Sat Feb 17 03:54:44 +0000 2024,"கர்நாடக அரசுக்கு ஓ.பி.எஸ் கண்டனம்

#OPS | #ADMK | #MekedatuDam | #HighCourt | #Karnataka | #NewsUpdate https://t.co/aSzdpvHsoz"
1626,Sat Feb 17 03:40:18 +0000 2024,திமுக அதிமுக இரண்டுமே தமிழ் மக்களின் துரோகிகள் தான் #ADMK #DMK https://t.co/Fy8OeLRXs6
1627,Sat Feb 17 03:19:30 +0000 2024,"#BREAKING | சேலம் அதிமுகவில் பகிரங்கமாக வெடித்த உட்கட்சி மோதல்!

#SunNews | #Salem | #ADMK https://t.co/QqMOxxWj6w"
1628,Sat Feb 17 03:19:23 +0000 2024,"“நம் ராஜதந்திரங்கள் அனைத்தும் வீணாகிவிட்டதே!” #eps #admk

கடந்த ஓராண்டாக, ‘ஒரே நாடு ஒரே தேர்தல்’ திட்டத்துக்கு ஆதரவாக இ.பி.எஸ் பேசாத மேடை கிடையாது. ஆனால், அந்தத் திட்டத்துக்கு எதிராக, சட்டமன்றத்தில் தி.மு.க தனித் தீர்மானம் கொண்டுவந்தபோது ஆதரவு தெரிவித்த EDMK. https://t.co/HuB1dfTOfu"
1629,Sat Feb 17 03:18:04 +0000 2024,#ADMK https://t.co/y52BuvEacu
1630,Sat Feb 17 03:15:00 +0000 2024,"""தேர்தல் பத்திரத்தின் மூலம் TATA -விடம் 400 கோடி BJP வாங்கியிருக்கு - Vallam Basheer

👉 https://t.co/XD6aS9kxNn

#vallambasheer #ElectoralBonds #BJP #DMK #ADMK #CongressParty #RahulGandhi #PMModi #MKStalin https://t.co/AzunwK6W0Q"
1631,Sat Feb 17 03:14:25 +0000 2024,"கோவை பொள்ளாச்சி எடுத்த ஆனைமலை வனப்பகுதிக்குள் உயர் ஒளியுடன், ஆபத்தான முறையில் காரை ஓட்டி, யானையை விரட்டிய அதிமுக பிரமுகர் மிதுனுக்கு ₹1 லட்சம் அபராதம் விதித்தது வனத்துறை!

#ADMK #Kovai  #ElephantChase https://t.co/fR29XZDLPY"
1632,Sat Feb 17 02:53:50 +0000 2024,"| ""திமுக, பாஜக எதற்கு வாக்களித்தாலும் ஒன்றே""

#SPVelumani #ADMK #LokSabhaElections2024 #DMK #Elections2024 https://t.co/ZHUjP4K4U1"
1633,Sat Feb 17 02:52:30 +0000 2024,"""திமுக, பாஜக எதற்கு வாக்களித்தாலும் ஒன்றே!

முன்னாள் அமைச்சர் அண்ணன் @SPVelumanicbe  🔥 அவர்கள்

#ADMK
@satyenaiadmk @AIADMKITWINGOFL https://t.co/7inJP3meJV"
1634,Sat Feb 17 02:43:55 +0000 2024,"""தேர்தல் பத்திரத்தில் பல முறைகேடு"" பாஜக தான் அதிக பலன் பெற்றது - Vallam Basheer

👉 https://t.co/XD6aS9kxNn

 #vallambasheer #ElectoralBonds #BJP #DMK #ADMK #CongressParty #RahulGandhi #PMModi #MKStalin https://t.co/vlCq3wUdyH"
1635,Sat Feb 17 02:42:49 +0000 2024,"கோவை அருகே ஆபத்தான முறையில் யானையை விரட்டிய அதிமுக பிரமுகருக்கு ரூ.1 லட்சம் அபராதம் விதித்தது வனத்துறை 

#ADMK  #Kovai  #ElephantChase #DinakaranNews https://t.co/KsjXO1jJoT"
1636,Sat Feb 17 02:35:54 +0000 2024,"வாக்களிப்பீர் இரட்டை இலை.. 🌱✌🏻️
#DMKFailsTN #DMK #DMKFails #DMKGovt

#AIADMK
#ADMK_KPM
#செங்கல்பட்டு_கிழக்கு_மாவட்டம்
#சோத்துப்பாக்கம்_ச_இராஜசேகர்
#ADMK #admkitwing #ADMKnews #ADMKForTN #EdappadiPalaniswami #EPS #என்றென்றும்_அதிமுககாரன்
#மக்களுடன்_எடப்பாடியார்
@Sathish_AIADMK https://t.co/54nlwQDR1u"
1637,Sat Feb 17 02:33:33 +0000 2024,"#வாரிசு_அரசியல்_ஒழிக
#மதவாத_அரசியல்_ஒழிக
#AIADMK
#ADMK_KPM
#செங்கல்பட்டு_கிழக்கு_மாவட்டம்
#சோத்துப்பாக்கம்_ச_இராஜசேகர்
#ADMK #admkitwing #ADMKnews #ADMKForTN #EdappadiPalaniswami #EPS #என்றென்றும்_அதிமுககாரன்
#மக்களுடன்_எடப்பாடியார்
@AIADMKITWINGOFL @satyenaiadmk @Sathish_AIADMK https://t.co/r1ecWcxKWi"
1638,Sat Feb 17 02:22:09 +0000 2024,"#Admk - #Dmk Is our enemy, 

#BJP and #DMK Kalla kootani

Meanwhile #Kilambakkam bus terminus built during ADMK regime have a design of DMK logo the rising sun https://t.co/CDCgibQqvs"
1639,Sat Feb 17 02:21:05 +0000 2024,"பாஜாகவால் ஏமாற்றப்பட்ட கௌதமி மீண்டும் பாஜகவில் சேர்ந்தார் முழு விவரம் நமது பேட்டை டிவி சேனலில்
#dmk #admk #sdpi #tvk #seemaanism #MKStalin #udhaystalin #eps #ops #sasikala #nellaimubarak #ActorVijay #ntk #fraudbjp #420மலை #annamalai #nirmalasitaraman https://t.co/bxQCcwakOf"
1640,Sat Feb 17 02:19:43 +0000 2024,"எடப்பாடியார் ஆட்சி காலத்தில் 

குடிமராமத்து திட்டத்தின் மூலம் ரூ.1,132 கோடியில் 5,586 நீர் நிலைகள் தூர்வாரி சீரமைத்து மேம்படுத்தப்பட்டுள்ளன.

#சாமானியன்_சபையேறிய_நாள் 

#ADMK @EPSTamilNadu @OfficeofminMRV @satyenaiadmk @PasupathySentha https://t.co/y5Au9Te1XM"
1641,Sat Feb 17 02:17:18 +0000 2024,"டேய்! டேய்! டேய்!
நீ யாருன்னு எனக்கு தெரியும், நான் யாருன்னு உனக்கு தெரியும்,
நம்ப  ரெண்டுபேரும் யாருன்னு ஊருக்கே தெரியும்.... பங்காளிகள் பாசம் 🤣🤣
#DMK #ADMK. 😂😂😂😂😂😂, https://t.co/g8gMYraVVA"
1642,Sat Feb 17 02:15:56 +0000 2024,"திமுக விற்க்கு ஓட்டு போடுவதும்
குரங்குக்கு கோட்டு போடுவதும் ஒன்று!...

கழக கொள்கை பரப்பு துணைச் செயலாளர் @vindhyaAiadmk அவர்கள் அதிரடி பேச்சு.

#ADMK #EPS @SPVelumanicbe @satyenaiadmk https://t.co/wUAmMaAYeZ"
1643,Sat Feb 17 02:06:06 +0000 2024,"#thalayangam || அதிகாரம் : அராஜகம் : அட்டூழியம் தான் திமுக மாடலா? | NewsJ

#admk #admknews #tnassembly2024 #assembly #edappadikpalaniswami #dmkfails #dmkfailstn #newsj #newsjtamil

https://t.co/GYBo9RUP80"
1644,Sat Feb 17 02:06:02 +0000 2024,"""திமுகவிற்கும் பாஜகவிற்கும் வாக்களிப்பது ஒன்றுதான்"" எஸ்.பி.வேலுமணி பேச்சு

#Coimbatore #SPVelumani #ADMK #NewsTamil24x7 https://t.co/vqqb7tew1F"
1645,Sat Feb 17 02:05:33 +0000 2024,"#NewsUpdate | ""திமுக, பாஜக எதற்கு வாக்களித்தாலும் ஒன்றே""

#SPVelumani | #ADMK | #LokSabhaElections2024 | #DMK | #BJP | #Elections2024 | #newstamil24x7 https://t.co/01EjnlyZYa"
1646,Sat Feb 17 02:05:29 +0000 2024,"மனிதனுக்கு அடிப்படையான தண்ணிரை கூட தர மாறுகிறது   @INCIndia  காங்கிரஸ் இவர்களா நாளை நீட் ரத்து, மாநிலங்களுக்கு சுயாட்சி உரிமைகளை கொடுக்கப்போகிறார்கள்? @arivalayam 
எப்பொழுது தான் காவேரியில் தண்ணீர் வாங்கி தரப்போகிறீர்கள் @mkstalin ? #ADMK @EPSTamilNadu"
1647,Sat Feb 17 02:02:16 +0000 2024,"“நம் ராஜதந்திரங்கள் அனைத்தும் வீணாகிவிட்டதே!” #tnpolitics #eps #admk

கடந்த ஓராண்டாக, ‘ஒரே நாடு ஒரே தேர்தல்’ திட்டத்துக்கு ஆதரவாக இ.பி.எஸ் பேசாத மேடை கிடையாது. ஆனால், அந்தத் திட்டத்துக்கு எதிராக, சட்டமன்றத்தில் தி.மு.க தனித் தீர்மானம் கொண்டுவந்தபோது 

https://t.co/5brcCBTvfr"
1648,Sat Feb 17 01:38:06 +0000 2024,#ADMK🔥🔥🔥🔥🌱🌱🌱 https://t.co/mImJAtlUqe
1649,Sat Feb 17 01:26:18 +0000 2024,"அதிமுக இல்லையெனில் வெல்லவே முடியாது என்பதை உணர்ந்துள்ள எல்.முருகன்; மீண்டும் மாநிலங்களவைக்கு போட்டியிடுவதன் நோக்கம் என்ன?. #edappadipalanisamy #admk #lmurugan #annamalai #bjp #modi

#Admk_TVR_TNJ https://t.co/sYmb8j3SM4"
1650,Fri Feb 16 22:30:00 +0000 2024,"மத்திய சென்னை மக்களவை தொகுதியின் பின்னணி என்ன..? 

#LokSabhaElections2024 | #LokSabhaElection | #ADMK | #DMK | #Chennai | #ChennaiCentral

https://t.co/PBfK9IxEqh"
1651,Fri Feb 16 20:55:54 +0000 2024,#varuththapadatha_vayathanavargal_sangam    #ADMK https://t.co/I9I81UkO0P
1652,Fri Feb 16 19:30:00 +0000 2024,"திருவள்ளூர் டூ நீலகிரி... திமுக, அதிமுகவில் யாருக்கு சீட்?

#DMK | #ADMK | #Elections2024 | #LokSabhaElection2024 | #LokSabhaElection | #TamilNadu

https://t.co/pzZmKBhewz"
1653,Fri Feb 16 18:41:34 +0000 2024,"நீ யாருன்னு எனக்கு தெரியும், நான் யாருன்னு உனக்கு தெரியும்,
நம்ப  ரெண்டுபேரும் யாருன்னு ஊருக்கே தெரியும்....
பங்காளிகள் பாசம் 🤣🤣
#DMK #ADMK. 🖕🖕😂😂😂😂😂😂😂, சங்கிகளின் ஐ. டி விங் வேற லெவல். 🖕🖕😂😂 https://t.co/UEGaPsUL6i"
1654,Fri Feb 16 18:39:23 +0000 2024,"Whom will you vote for? (respond if you are in tamilnadu and planning to vote for upcoming PM elections)

#TamilNadu #Tamil #DMK #BJP #ADMK"
1655,Fri Feb 16 18:17:58 +0000 2024,பொய் வாக்குறுதிகளை கொடுத்து மக்களை ஏமாற்றி ஆட்சிக்கு வந்து நீங்கள் சொல்லும் சாதனையா விடியா அரசே @ADMKofficial @AdmkOnline @AIADMKITWINGOFL @AIADMKTrends @ArasiyalAtro @SPVelumanicbe @EPSTamilNadu #ADMK #DMKFails #TamilNadu @NewsJTamil @Savukkumedia @RamaAIADMK @satyenaiadmk https://t.co/MoVjpyhxoh
1656,Fri Feb 16 17:44:58 +0000 2024,"தேர்தல் பத்திரங்கள் மூலம் 2017 முதல் 2023 வரை கட்சிகள் பெற்ற நன்கொடை

#Election | #BJP | #DMK | #ADMK | #CongressParty https://t.co/BQxn7gKquP"
1657,Fri Feb 16 17:34:56 +0000 2024,"அதிமுகவின் கூலியா கிஷோர், எனக்கும் அதிமுகவுக்கும் உள்ள உறவு இது தான் - Kks. #admk #dmk #kishorekswamy #bjp #annamalai #edappadipalaniswami #admk #mkstalin #karunanidhi #tamilnadupolitcs #tamilnadugovernment @sansbarrier 
https://t.co/q3W7lbBJgq https://t.co/OseOLkQcRG"
1658,Fri Feb 16 17:30:58 +0000 2024,"நம்மில் ஒருவர்
 நமக்கான தலைவர்

#சாமானியன்_சபையேறிய_நாள்..#ADMK-TNJ https://t.co/rPaZyOQpF5"
1659,Fri Feb 16 17:29:11 +0000 2024,"12.51 லட்சம் ஏழைப்பெண்களின் திருமணத்திற்காக 
ஒரு சவரன் #தாலிக்குதங்கத்துடன் ரூ.25000 
மற்றும் 
ரூ.50000 
உதவித்தொகையாக வழங்கப்பட்டுள்ளது.

#எடப்பாடியார்_என்னும்_ஆளுமை 
#என்_தலைவர்_எடப்பாடியார் 🔥🔥

#சாமானியன்_சபையேறிய_நாள்.#ADMK-TNJ https://t.co/UMKi5G3wjA"
1660,Fri Feb 16 17:26:12 +0000 2024,"வரலாற்று சிறப்பு மிக்க தீர்ப்பு ELECTORAL BOND! - Vallam Basheer

👉 https://t.co/XD6aS9kxNn

#vallambasheer #ElectoralBonds #BJP #DMK #ADMK #CongressParty #RahulGandhi #PMModi #MKStalin https://t.co/ofNwUwGttU"
1661,Fri Feb 16 17:24:33 +0000 2024,"#ADMK #AVINASHIADMKITWING  #kovainorthitwing #ADMK_IT_WING
#admk_cbe https://t.co/SxcOsM4cRC"
1662,Fri Feb 16 17:19:12 +0000 2024,"ex #ADMK minister are safe now like when #ADMK was power , ex #DMK min safe 

Only cases are filed and #BJP going throgh  to put end card on corruption 

but #EPS still wont condem anthing"
1663,Fri Feb 16 17:10:49 +0000 2024,"https://t.co/L2fk17dlEy
#Dmk
#ParliamentElection2024
#ADMK
#LokSabha
#MKStalin
#TamilNadu"
1664,Fri Feb 16 17:06:25 +0000 2024,4 ஆண்டு கால ஆட்சியில் மக்களின் முதல்வராக ஜொலித்த எடப்பாடி பழனிச்சாமி; கடைசி வரை பாஜகவுக்கு அடிபணியலையே!. #edappadipalaniswami #admk #dmk #bjp #jayalalitha     #சாமானியன்_சபையேறிய_நாள் https://t.co/6gGJ1WI0Wd
1665,Fri Feb 16 16:54:23 +0000 2024,"4 ஆண்டு கால ஆட்சியில் மக்களின் முதல்வராக ஜொலித்த எடப்பாடி பழனிச்சாமி; கடைசி வரை பாஜகவுக்கு அடிபணியலையே!. #edappadipalaniswami #admk #dmk #bjp #jayalalitha  #சாமானியன்_சபையேறிய_நாள் @sansbarrier 
https://t.co/moD1iHceOi https://t.co/0XRwkZ1VOB"
1666,Fri Feb 16 16:46:32 +0000 2024,"போது சொத்தை சேத படுத்தியதுக்கு உன்னை கைது பண்ணுவாங்க... அதானே 😔
#ADMK
#DMKFails #DMKFails"
1667,Fri Feb 16 16:45:40 +0000 2024,"Join Our Telegram Channel:
https://t.co/YuwIwsS8Ki

#SK23 #ARMurugadoss #SinghamAgain #Jyotika
 #dhanush #dmk #admk  #Rajinikanth #Vettaiyan  #Indian2 #ThalapathyVijay #TheGoat  #VidaaMuyarachi  #Chiyaan62 #Thalapathy69 #Kalki2898AD
 #thala #VidaaMuyarchi #TheGreatestOfAllTime https://t.co/drK8NTs4T1"
1668,Fri Feb 16 15:57:58 +0000 2024,"உடையும் திமுக கூட்டணி- அதிமுக-வை அழிக்க டீல் போடுறானுங்க: அரசியல் விமர்சகர் கலை

https://t.co/KtQ4I8COHcஉடையும்-திமுக-கூட்டணி-அத/
#ADMK|#BJP |#DMK|#Election|#I.N.D.I.A https://t.co/xgxYPuPHrs"
1669,Fri Feb 16 15:51:50 +0000 2024,"பாஜகவின் வண்டவாளங்களை தோலுரிப்பேன்! 

#திமுகவிடம்_நக்கி_பிழைக்கும்_அண்ணாமலை

 #fathimaali #bjp #admk

 https://t.co/aZpuk3UBWI"
1670,Fri Feb 16 15:49:39 +0000 2024,"அதிமுக 'மாஜி' அமைச்சர்கள் மீதான வழக்கு ரத்து! ஆனந்த் வெங்கடேஷ் மீது திமுக கோபம்!
#trending #updatenews360 #breakingnews #tnpolitics #dmk #tngovt #latestnews #mkstalin #trendingnews #admk #kpmunusamy #anandvengadesh #stalin #chennaihighcourt #mrvijayabaskar
https://t.co/FL2pvb8Ypm https://t.co/uSwiYzlDh2"
1671,Fri Feb 16 15:49:35 +0000 2024,"அதிமுக 'மாஜி' அமைச்சர்கள் மீதான வழக்கு ரத்து! ஆனந்த் வெங்கடேஷ் மீது திமுக கோபம்!
#trending #updatenews360 #breakingnews #tnpolitics #dmk #tngovt #latestnews #mkstalin #trendingnews #admk #kpmunusamy #anandvengadesh #stalin #chennaihighcourt #mrvijayabaskar https://t.co/d4Dm6cIAHk"
1672,Fri Feb 16 15:39:42 +0000 2024,"கல்லூரி பாத்ரூம் கிளீன்.!விளம்பரத்தோடு சேர்த்து  வில்லங்கம்.! PRINCIPAL புகாரில் புது டுவிஸ்ட்!

#Ranipet #ADMK #ministergandhi #college #bathroomClean #ViralVideo #NewsTamil24x7 https://t.co/sJeavYvxAC"
1673,Fri Feb 16 15:34:43 +0000 2024,"#NewsUpdate | தேர்தல் பத்திரங்கள் மூலம் 2017 முதல் 2023 வரை கட்சிகள் பெற்ற நன்கொடை விபரங்கள் 

#Election | #BJP | #DMK | #ADMK | #CongressParty | #NewsTamil24x7 https://t.co/xKWkJs9dWp"
1674,Fri Feb 16 15:27:06 +0000 2024,"#சாமானியன்_சபையேறிய_நாள் 
 
#ADMK_KPM
#செங்கல்பட்டு_கிழக்கு_மாவட்டம்
#ADMK
@EPSTamilNadu @AIADMKOfficial @AIADMKITWINGOFL @TkmSArumugam @ccrajendran @satyenaiadmk @RamaAIADMK @KovaiSathyan @CTR_Nirmalkumar
@sukrivdharmesh
@GowriSankarD_
@imprasath
@IndiraniSudala1
@Sathish_AIADMK https://t.co/AjrUC3ekit"
1675,Fri Feb 16 15:26:52 +0000 2024,"#சாமானியன்_சபையேறிய_நாள் 
 
#ADMK_KPM
#செங்கல்பட்டு_கிழக்கு_மாவட்டம்
#ADMK
@EPSTamilNadu @AIADMKOfficial @AIADMKITWINGOFL @TkmSArumugam @ccrajendran @satyenaiadmk @RamaAIADMK @KovaiSathyan @CTR_Nirmalkumar
@sukrivdharmesh
@GowriSankarD_
@imprasath
@IndiraniSudala1
@Sathish_AIADMK https://t.co/D8v6ywZjOl"
1676,Fri Feb 16 15:26:41 +0000 2024,"#சாமானியன்_சபையேறிய_நாள் 
 
#ADMK_KPM
#செங்கல்பட்டு_கிழக்கு_மாவட்டம்
#ADMK
@EPSTamilNadu @AIADMKOfficial @AIADMKITWINGOFL @TkmSArumugam @ccrajendran @satyenaiadmk @RamaAIADMK @KovaiSathyan @CTR_Nirmalkumar
@sukrivdharmesh
@GowriSankarD_
@imprasath
@IndiraniSudala1
@Sathish_AIADMK https://t.co/AMocMWYIV2"
1677,Fri Feb 16 15:26:30 +0000 2024,"நாடாளுமன்ற தேர்தலில் அதிமுகவுடன் கூட்டணியா..? நாசுக்காக சொன்ன அண்ணாமலை

#Tamilnadu #ADMK #BJP #KAnnamalai #IBCTamilnadu  

https://t.co/4A34KkAjiB"
1678,Fri Feb 16 15:26:29 +0000 2024,"#சாமானியன்_சபையேறிய_நாள் 
 
#ADMK_KPM
#செங்கல்பட்டு_கிழக்கு_மாவட்டம்
#ADMK
@EPSTamilNadu @AIADMKOfficial @AIADMKITWINGOFL @TkmSArumugam @ccrajendran @satyenaiadmk @RamaAIADMK @KovaiSathyan @CTR_Nirmalkumar
@sukrivdharmesh
@GowriSankarD_
@imprasath
@IndiraniSudala1
@Sathish_AIADMK https://t.co/egwuN8YYEh"
1679,Fri Feb 16 15:26:26 +0000 2024,"#சாமானியன்_சபையேறிய_நாள் 
 
#ADMK_KPM
#செங்கல்பட்டு_கிழக்கு_மாவட்டம்
#ADMK
@EPSTamilNadu @AIADMKOfficial @AIADMKITWINGOFL @TkmSArumugam @ccrajendran @satyenaiadmk @RamaAIADMK @KovaiSathyan @CTR_Nirmalkumar
@sukrivdharmesh
@GowriSankarD_
@imprasath
@IndiraniSudala1
@Sathish_AIADMK https://t.co/XZpQDv76IL"
1680,Fri Feb 16 15:25:14 +0000 2024,"#சாமானியன்_சபையேறிய_நாள் 
 
#ADMK_KPM
#செங்கல்பட்டு_கிழக்கு_மாவட்டம்
#ADMK
@EPSTamilNadu @AIADMKOfficial @AIADMKITWINGOFL @TkmSArumugam @ccrajendran @satyenaiadmk @RamaAIADMK @KovaiSathyan @CTR_Nirmalkumar
@sukrivdharmesh
@GowriSankarD_
@imprasath
@IndiraniSudala1
@Sathish_AIADMK https://t.co/BtDsTmNKE1"
1681,Fri Feb 16 15:25:06 +0000 2024,"#சாமானியன்_சபையேறிய_நாள் 
 
#ADMK_KPM
#செங்கல்பட்டு_கிழக்கு_மாவட்டம்
#ADMK
@EPSTamilNadu @AIADMKOfficial @AIADMKITWINGOFL @TkmSArumugam @ccrajendran @satyenaiadmk @RamaAIADMK @KovaiSathyan @CTR_Nirmalkumar
@sukrivdharmesh
@GowriSankarD_
@imprasath
@IndiraniSudala1
@Sathish_AIADMK https://t.co/iejZz11g3F"
1682,Fri Feb 16 15:24:57 +0000 2024,"#சாமானியன்_சபையேறிய_நாள் 
 
#ADMK_KPM
#செங்கல்பட்டு_கிழக்கு_மாவட்டம்
#ADMK
@EPSTamilNadu @AIADMKOfficial @AIADMKITWINGOFL @TkmSArumugam @ccrajendran @satyenaiadmk @RamaAIADMK @KovaiSathyan @CTR_Nirmalkumar
@sukrivdharmesh
@GowriSankarD_
@imprasath
@IndiraniSudala1
@Sathish_AIADMK https://t.co/yDDvms7dlV"
